template_id,judge_template_id,debate_template_id,debate_id,side_swap_group_id,topic_id,proposition_text,model_pro,model_con,debate_protocol_fingerprint,side_swap,judge_model,judge_family,prompt_path,raw_response_path,judge_protocol_fingerprint,presented_side_a_source,presented_side_b_source,winner_presented,winner_side,winner_model,signed_margin_presented,signed_margin,normalized_signed_margin,legacy_tie_band_applied,judge_margin_scale_factor,judge_margin_calibration_status,judge_margin_calibration_sample_count,judge_margin_calibration_judge_median_abs_margin,judge_margin_calibration_global_median_abs_margin,margin,confidence,entertainment_value,reasoning,notable_rebuttals,parse_ok,parse_warning,prompt_missing,prompt_side_mapping_source,argument_strength_a,argument_strength_b,argument_strength_con,argument_strength_pro,grounding_and_epistemic_discipline_a,grounding_and_epistemic_discipline_b,grounding_and_epistemic_discipline_con,grounding_and_epistemic_discipline_pro,originality_of_argument_a,originality_of_argument_b,originality_of_argument_con,originality_of_argument_pro,rebuttal_quality_a,rebuttal_quality_b,rebuttal_quality_con,rebuttal_quality_pro,rhetorical_effectiveness_a,rhetorical_effectiveness_b,rhetorical_effectiveness_con,rhetorical_effectiveness_pro
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__claude-opus-4-6-adaptive__seed-2.0-pro__s0__tpl_placement_active_20260320f,prop_0017__claude-opus-4-6-adaptive__seed-2.0-pro__tpl_placement_active_20260320f,prop_0017,Bodily autonomy carries more moral weight than appeals to dignity in personal medical choices.,claude-opus-4-6-adaptive,seed-2.0-pro,debprot_af97c62f876a,False,gemini-3.1-pro-preview,4,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/gemini-3.1-pro-preview/prop_0017__claude-opus-4-6-adaptive__seed-2.0-pro__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/gemini-3.1-pro-preview/prop_0017__claude-opus-4-6-adaptive__seed-2.0-pro__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,claude-opus-4-6-adaptive,-1.5,1.5,1.25,0,0.8333333333333333,ok,60,1.8,1.5,1.5,,8,"Side B won by successfully framing dignity as a mechanism for external control and dismantling Side A's extreme consent examples. Side B's argument that fatal harvesting violates the 'logical precondition of autonomy' neutralized Side A's strongest theoretical point, while Side A's admission that dignity is enforced by 'democratically accountable norms' ultimately proved Side B's point about third-party gatekeeping.","Side B's Rebuttal 2, which masterfully explained that bans on fatal organ harvesting stem from the logical precondition of autonomy (existing as a rights-holder) rather than dignity.",True,,0,prompt_file,7,9,7,9,8,8,8,8,8,8,8,8,7,9,7,9,7,8,7,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__claude-opus-4-6-adaptive__seed-2.0-pro__s0__tpl_placement_active_20260320f,prop_0017__claude-opus-4-6-adaptive__seed-2.0-pro__tpl_placement_active_20260320f,prop_0017,Bodily autonomy carries more moral weight than appeals to dignity in personal medical choices.,claude-opus-4-6-adaptive,seed-2.0-pro,debprot_af97c62f876a,False,kimi-k2.6,16,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/kimi-k2.6/prop_0017__claude-opus-4-6-adaptive__seed-2.0-pro__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/kimi-k2.6/prop_0017__claude-opus-4-6-adaptive__seed-2.0-pro__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,claude-opus-4-6-adaptive,-1.1,1.1,1.1,0,1.0,ok,78,1.5,1.5,1.1,,8,"Side B won by showing that in personal medical choices, appeals to dignity inevitably function as external gatekeeping that relocates authority from the patient to institutions. While Side A&#39;s foundational argument—that autonomy derives moral weight from dignity—had philosophical force, it never overcame Side B&#39;s core challenge: enforcing dignity constraints still requires someone other than the patient to draw and police the line. Side B successfully reframed the debate around who decides, crystallizing that dignity-as-trump makes the patient the subject rather than the author of medical choices. Side B also landed cleaner rebuttals on organ sales (structural/systemic justifications, not dignitary ones) and on body integrity dysphoria (using predicted regret to override an explicit request is precisely the paternalism Side B warned about). Side A&#39;s closing repeated the logical priority of dignity but could not dispel the gatekeeper problem, leaving Side B&#39;s live route to victory intact.","Side B&#39;s sustained dismantling of the organ-sale example by demonstrating that prohibitions are grounded in systemic concerns—coercion, commodification, and public trust—rather than in a finding that the seller lacks inherent dignity, thereby depriving Side A of its central concrete illustration that dignity does work autonomy cannot.",True,,0,prompt_file,7,8,7,8,7,7,7,7,7,8,7,8,7,8,7,8,7,8,7,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__claude-opus-4-6-adaptive__seed-2.0-pro__s0__tpl_placement_active_20260320f,prop_0017__claude-opus-4-6-adaptive__seed-2.0-pro__tpl_placement_active_20260320f,prop_0017,Bodily autonomy carries more moral weight than appeals to dignity in personal medical choices.,claude-opus-4-6-adaptive,seed-2.0-pro,debprot_af97c62f876a,False,qwen3.6-max-preview,6,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/qwen3.6-max-preview/prop_0017__claude-opus-4-6-adaptive__seed-2.0-pro__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/qwen3.6-max-preview/prop_0017__claude-opus-4-6-adaptive__seed-2.0-pro__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,claude-opus-4-6-adaptive,-1.5,1.5,1.5,0,1.0,ok,150,1.5,1.5,1.5,,7,"Side B (PRO) wins by successfully exposing and pressing the practical burden of Side A's dignity framework: the unresolved gatekeeper problem. While A constructed a philosophically coherent hierarchy claiming dignity is the foundational value that gives autonomy meaning, B consistently forced the debate back to the motion's focus on personal medical choices and asked who actually defines and enforces dignitary limits. B's rebuttals effectively recast A's organ-sale hypotheticals as structural and coercion concerns rather than pure dignity claims, and B's closing crystallized the clash around patient authorship versus external certification. A's late BIID example directly answered B's pressure question but was neutralized by B's clean distinction between addressing regret through counseling and overriding patient choice via institutional fiat. B's sharper comparative weighing, tighter link to the practical stakes of the motion, and more damaging handling of the central clash secure the win. The clipped closing is a minor execution cost but does not undermine B's established path to victory.","Side B's Rebuttal 2 handling of the fatal organ harvesting pressure and the gatekeeper question. B cleanly reframed the harvesting limit as a logical precondition of continued rights-holding rather than a dignity override, and forcefully pressed A's failure to identify who draws the self-dehumanization line, turning A's abstract moral floor into a practical mechanism of external control that directly answered the live clash.",True,,0,prompt_file,7,8,7,8,7,8,7,8,6,7,6,7,7,8,7,8,7,8,7,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__ernie-5.1__qwen3.5-397b-a17b__s0__tpl_placement_active_20260320f,prop_0017__ernie-5.1__qwen3.5-397b-a17b__tpl_placement_active_20260320f,prop_0017,"Anti-encampment laws are justified only when cities provide genuinely available shelter, storage, and service options rather than simply criminalize visible poverty.",ernie-5.1,qwen3.5-397b-a17b,debprot_af97c62f876a,False,gemini-3.1-pro-preview,4,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/gemini-3.1-pro-preview/prop_0017__ernie-5.1__qwen3.5-397b-a17b__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/gemini-3.1-pro-preview/prop_0017__ernie-5.1__qwen3.5-397b-a17b__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,pro,con,B,con,qwen3.5-397b-a17b,-1.5,-1.5,-1.25,0,0.8333333333333333,ok,60,1.8,1.5,1.5,,8,"Side B won by successfully exploiting the absolute 'only when' language of the prompt, proving that immediate safety hazards (blocked hydrants, ADA access) justify enforcement even when shelter isn't perfectly available. Side B also cleanly won the operational clash by distinguishing static ADA compliance from the dynamic human factors involved in verifying shelter availability on the street.","Side B's distinction in Rebuttal 2 that ADA metrics are static while shelter eligibility depends on dynamic factors (sobriety, ID) that first responders cannot adjudicate on the spot.",True,,0,prompt_file,8,9,9,8,9,8,8,9,8,9,9,8,8,9,9,8,8,9,9,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__ernie-5.1__qwen3.5-397b-a17b__s0__tpl_placement_active_20260320f,prop_0017__ernie-5.1__qwen3.5-397b-a17b__tpl_placement_active_20260320f,prop_0017,"Anti-encampment laws are justified only when cities provide genuinely available shelter, storage, and service options rather than simply criminalize visible poverty.",ernie-5.1,qwen3.5-397b-a17b,debprot_af97c62f876a,False,grok-4.3,9,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/grok-4.3/prop_0017__ernie-5.1__qwen3.5-397b-a17b__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/grok-4.3/prop_0017__ernie-5.1__qwen3.5-397b-a17b__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,pro,con,A,pro,ernie-5.1,1.5,1.5,1.7999999999999998,0,1.2,ok,18,1.25,1.5,1.5,,7,"Side A wins because it grounded the proposition in constitutional and empirical comparisons (SF displacement vs Houston pairing), directly answered pressure questions on feasibility without evasion, and crystallized the decisive clash in later rounds; Side B's safety veto claims were repeatedly neutralized by the same examples and never produced a comparably sharp weighing.","Side A's Rebuttal 2 (A1/A2 format) that cleanly resolved the ""subjective veto"" and Houston sequence objections before re-weighing outcomes.",True,,0,prompt_file,8,6,6,8,8,6,6,8,7,5,5,7,8,6,6,8,8,7,7,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__ernie-5.1__qwen3.5-397b-a17b__s0__tpl_placement_active_20260320f,prop_0017__ernie-5.1__qwen3.5-397b-a17b__tpl_placement_active_20260320f,prop_0017,"Anti-encampment laws are justified only when cities provide genuinely available shelter, storage, and service options rather than simply criminalize visible poverty.",ernie-5.1,qwen3.5-397b-a17b,debprot_af97c62f876a,False,kimi-k2.6,16,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/kimi-k2.6/prop_0017__ernie-5.1__qwen3.5-397b-a17b__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/kimi-k2.6/prop_0017__ernie-5.1__qwen3.5-397b-a17b__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,ernie-5.1,-1.4,1.4,1.4,0,1.0,ok,78,1.5,1.5,1.4,,6,"Side B (PRO) built the stronger path to victory by grounding the debate in a concrete empirical contrast—San Francisco’s sweeps without services displacing thousands and increasing ER costs versus Houston’s paired-services model cutting visible encampments roughly in half—and by turning Side A’s public-safety argument: enforcement without alternatives displaces hazards to less visible, more dangerous locations rather than eliminating them. Side A (CON) kept immediate hazards live and landed some operational pressure about on-the-spot eligibility, but never provided independent evidence that enforcement-without-services succeeds, repeatedly strawmanned PRO’s standard as requiring utopian perfection after PRO clarified it as a floor, and failed to resolve the decisive SF/Houston clash in the closing.",PRO’s turning of CON’s safety argument using the San Francisco displacement evidence and Houston paired-services model to show that enforcement without genuine alternatives worsens outcomes rather than securing public safety.,True,,0,prompt_file,5,7,5,7,6,7,6,7,5,6,5,6,5,7,5,7,6,7,6,7
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__glm-5__qwen3.6-max-preview__s0__tpl_placement_active_20260320f,prop_0017__glm-5__qwen3.6-max-preview__tpl_placement_active_20260320f,prop_0017,"Anti-encampment laws are justified only when cities provide genuinely available shelter, storage, and service options rather than simply criminalize visible poverty.",glm-5,qwen3.6-max-preview,debprot_af97c62f876a,False,claude-sonnet-4-6-adaptive,2,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/claude-sonnet-4-6-adaptive/prop_0017__glm-5__qwen3.6-max-preview__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/claude-sonnet-4-6-adaptive/prop_0017__glm-5__qwen3.6-max-preview__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,glm-5,-1.5,1.5,1.5,0,1.0,ok,13,1.5,1.5,1.5,,6,"Side B (PRO) wins because it held the cleaner moral and operational position across all rounds and successfully exposed Con's weakest moment. The decisive exchange was Con's answer to B's pressure question: when asked where residents sleep after displacement, Con answered ""relocate to lawful, lower-risk areas,"" which functionally means another sidewalk—displacement without destination. Pro correctly identified this in closing and it crystallized the central problem with Con's framework. Throughout, Pro defended a coherent limiting principle: ""genuinely available"" means shelter that can actually receive the person being displaced, distinguishing real alternatives from paper ones designed to exclude. This is administrable (courts already evaluate capacity and exclusion criteria), not the infinite veto Con claimed. Con's ""operational paralysis"" argument had real force and the concurrent-action framing was intuitively appealing, but it never resolved the core tension: under Con's model, a city can permanently maintain police power over the unhoused while never building usable alternatives, and Con offered no principled limit on this. Con's repeated invocation of ""biohazards and fire risks"" as emergency exceptions didn't rebut the proposition, which already permits enforcement once genuine alternatives exist. Pro also successfully reframed ""shelter refusal"" as often evidence of gatekeeping design rather than genuine choice, which Con never adequately answered. The margin reflects that Con's operational concerns were real and partially valid—the debate was competitive—but Pro maintained the stronger route to victory throughout and left fewer unanswered burdens.","Pro's rebuttal to Con's ""shelter refusal"" argument was the most analytically damaging exchange: Pro distinguished between genuine refusal of accessible options versus declining shelter the city designed to exclude (banning pets, prohibiting couples, excluding the mentally ill). This flipped Con's own evidence—that residents often refuse shelter—into support for the proposition, showing that ""refusal"" can be evidence of inadequate alternatives rather than proof that enforcement is warranted. Con never squarely answered this distinction.",True,,0,prompt_file,6,7,6,7,6,7,6,7,6,7,6,7,5,7,5,7,6,7,6,7
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__glm-5__qwen3.6-max-preview__s0__tpl_placement_active_20260320f,prop_0017__glm-5__qwen3.6-max-preview__tpl_placement_active_20260320f,prop_0017,"Anti-encampment laws are justified only when cities provide genuinely available shelter, storage, and service options rather than simply criminalize visible poverty.",glm-5,qwen3.6-max-preview,debprot_af97c62f876a,False,grok-4.3,9,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/grok-4.3/prop_0017__glm-5__qwen3.6-max-preview__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/grok-4.3/prop_0017__glm-5__qwen3.6-max-preview__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,glm-5,-1.5,1.5,1.7999999999999998,0,1.2,ok,18,1.25,1.5,1.5,,7,"Side B (PRO) wins by sustaining the core necessity argument: anti-encampment laws without genuine alternatives punish survival, not conduct. B's pressure questions exposed A's weak relocation response, which the closing crystallized into a decisive displacement-without-destination critique. A offered practical concerns on paralysis and harms but could not neutralize the moral/practical burden of providing exits before punishment, allowing B to hold the proposition's conditional as the clearer decision rule.","B's direct A1/A2 answers in Rebuttal 2 followed by closing use of A's ""relocate to lawful areas"" reply, exposing the unresolved cycle and forcing the concurrent vs. sequential tradeoff into focus.",True,,0,prompt_file,6,8,6,8,7,8,7,8,6,7,6,7,7,8,7,8,7,8,7,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__glm-5__qwen3.6-max-preview__s0__tpl_placement_active_20260320f,prop_0017__glm-5__qwen3.6-max-preview__tpl_placement_active_20260320f,prop_0017,"Anti-encampment laws are justified only when cities provide genuinely available shelter, storage, and service options rather than simply criminalize visible poverty.",glm-5,qwen3.6-max-preview,debprot_af97c62f876a,False,kimi-k2.6,16,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/kimi-k2.6/prop_0017__glm-5__qwen3.6-max-preview__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/kimi-k2.6/prop_0017__glm-5__qwen3.6-max-preview__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,glm-5,-1.5,1.5,1.5,0,1.0,ok,78,1.5,1.5,1.5,,7,"PRO established that criminalizing biological necessity without indoor alternatives constitutes punishment of status rather than regulation of conduct. While CON mounted a serious operational-paralysis objection, PRO clarified that ""genuinely available"" is an administrable standard requiring non-exclusionary options rather than universal acceptance. CON's answer to PRO's first pressure question—suggesting displaced residents simply ""relocate to lawful, lower-risk areas""—amounted to an admission of displacement without destination, which PRO devastatingly exploited in closing. PRO's moral framework and sharper handling of the decisive clash earn the win.","PRO's distinction between accessible alternatives and universal acceptance in Rebuttal 2 defused CON's veto argument; combined with PRO's closing demolition of CON's ""managed relocation"" answer to Q1, this exposed the hollowness of CON's alternative.",True,,0,prompt_file,6,8,6,8,6,7,6,7,5,6,5,6,6,8,6,8,6,8,6,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__s1__tpl_placement_active_20260320f,prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__tpl_placement_active_20260320f,prop_0017,"Anti-encampment laws are justified only when cities provide genuinely available shelter, storage, and service options rather than simply criminalize visible poverty.",mimo-v2.5-pro,mistral-medium-3.5-high,debprot_af97c62f876a,True,claude-sonnet-4-6-adaptive,2,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/claude-sonnet-4-6-adaptive/prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__s1__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/claude-sonnet-4-6-adaptive/prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__s1__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,pro,con,A,pro,mimo-v2.5-pro,1.5,1.5,1.5,0,1.0,ok,13,1.5,1.5,1.5,,7,"Side A built and maintained the stronger path to victory across all rounds. Their core argument—that punishing an involuntary biological necessity without offering any lawful alternative criminalizes status, not conduct—held up throughout the exchange. Three specific execution advantages sealed the win. First, A's pressure question about the incentive gap (what compels cities to build shelter if it isn't required?) was the most decisive single move in the debate; B's answer (""voter demand and cost-effectiveness"") was empirically weak given decades of persistent crises despite those incentives existing. Second, A's clarification in A4.1 that the standard operates person-by-person—not as a blanket encampment-wide veto—directly neutralized B's most repeated attack. Crucially, B never engaged with this clarification in their subsequent speech or closing, continuing to characterize A's position as an ""individual veto"" even after A explicitly rebutted it; this is a significant execution failure. Third, A's clean distinction between punitive anti-camping ordinances and public health emergency interventions (A4.2) deflated B's strongest recurring example (hepatitis outbreaks), and B never found an adequate counter. Side B did score points on the Martin v. Boise conduct/status distinction and on the real harms caused by encampments, but these were partially neutralized by A's rebuttal that dispersing camps without alternatives worsens conditions and makes outreach harder. B's case also suffered from notable brevity in the opening (219 of 340 words), leaving the core case underdeveloped early when it mattered most. B's closing repeated the same scenarios without addressing the evolved state of the debate, while A crystallized the incentive argument cleanly.",A's A4.1 answer clarifying that the proposition's standard is individualized—not a blanket veto for an entire camp—was the debate's most decisive rebuttal. It directly neutralized B's most repeated and feared scenario. B's failure to engage with this clarification in the second rebuttal or closing meant their strongest attacking argument lost its force precisely when it needed to land.,True,,0,prompt_file,8,6,6,8,7,6,6,7,7,5,5,7,8,5,5,8,8,6,6,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__s1__tpl_placement_active_20260320f,prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__tpl_placement_active_20260320f,prop_0017,"Anti-encampment laws are justified only when cities provide genuinely available shelter, storage, and service options rather than simply criminalize visible poverty.",mimo-v2.5-pro,mistral-medium-3.5-high,debprot_af97c62f876a,True,grok-4.3,9,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/grok-4.3/prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__s1__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/grok-4.3/prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__s1__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,pro,con,A,pro,mimo-v2.5-pro,1.2,1.2,1.44,0,1.2,ok,18,1.25,1.5,1.2,,6,"Side A won because the condition creates accountability for shelter expansion (via the incentive question A raised and B weakly answered with failed voter pressure), distinguishes sleep as involuntary necessity, and separates emergency health tools from criminalization; B's paralysis/veto framing was refuted by A's individualized enforcement and was undercut by real-world examples of capacity-first success. B's safety examples were turned against them without adequate weighing. Clipped A speeches count as minor execution cost but visible content still created clearer path to vote for proposition.",Side A's direct A1/A2 answers to B's pressure questions (no blanket veto; emergency powers distinct from anti-camping ordinances) that crystallized the non-paralysis case and exposed B's evasion on incentives.,True,,0,prompt_file,8,6,6,8,7,7,7,7,7,5,5,7,8,6,6,8,7,6,6,7
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__s1__tpl_placement_active_20260320f,prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__tpl_placement_active_20260320f,prop_0017,"Anti-encampment laws are justified only when cities provide genuinely available shelter, storage, and service options rather than simply criminalize visible poverty.",mimo-v2.5-pro,mistral-medium-3.5-high,debprot_af97c62f876a,True,kimi-k2.6,16,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/kimi-k2.6/prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__s1__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/kimi-k2.6/prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__s1__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,mimo-v2.5-pro,-1.5,1.5,1.5,0,1.0,ok,78,1.5,1.5,1.5,,6,"Side B won by maintaining a clearer, more coherent path to victory across the exchange. B successfully defused A's two strongest attacks: first, by clarifying in Rebuttal 2 that the standard applies person-by-person rather than as a blanket veto on encampment-wide enforcement, and second, by distinguishing public health emergency interventions (like hepatitis outbreak response) from punitive anti-encampment criminalization. A never recovered from these answers, instead repeating the same ""impossible standard"" and ""outbreak"" claims in the closing as if they were still live. B also kept effective pressure on the incentive question: A conceded cities ""can and do"" pair enforcement with services but offered no mechanism to ensure they must, whereas B's condition creates a direct legal driver for shelter provision. A's failure to adapt to B's distinctions and B's sharper comparative weighing in the closing made the decision clear.","PRO's Rebuttal 2 distinction between public health emergency powers and criminal anti-encampment ordinances, which directly answered CON's persistent hepatitis outbreak scenario while exposing CON's conflation of emergency relocation/treatment with punitive sleeping bans.",True,,0,prompt_file,5,7,5,7,5,7,5,7,4,7,4,7,5,8,5,8,5,7,5,7
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__mistral-medium-3.5-high__mimo-v2.5-pro__s0__tpl_placement_active_20260320f,prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__tpl_placement_active_20260320f,prop_0017,"Anti-encampment laws are justified only when cities provide genuinely available shelter, storage, and service options rather than simply criminalize visible poverty.",mistral-medium-3.5-high,mimo-v2.5-pro,debprot_af97c62f876a,False,claude-sonnet-4-6-adaptive,2,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/claude-sonnet-4-6-adaptive/prop_0017__mistral-medium-3.5-high__mimo-v2.5-pro__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/claude-sonnet-4-6-adaptive/prop_0017__mistral-medium-3.5-high__mimo-v2.5-pro__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,pro,con,B,con,mimo-v2.5-pro,-1.5,-1.5,-1.5,0,1.0,ok,13,1.5,1.5,1.5,,6,"CON won by consistently turning PRO's own evidence against the proposition. The decisive move was exposing that Houston and Salt Lake City achieved their results through simultaneous enforcement and service expansion—not by waiting until a service threshold was fully met as ""only when"" requires. PRO never squarely answered this. When PRO claimed in Rebuttal 2 that those cities ""built real capacity then enforced"" (sequential), CON rightly called this a characterization that contradicts how those programs actually operated. CON also successfully distinguished between what courts have actually demanded (a constitutional floor against criminalizing status with zero shelter capacity) and the proposition's broader three-part ""genuinely available"" test, which CON correctly identified as having no defined ceiling. The ""genuinely"" veto argument stayed live throughout because PRO's answer—courts set the standard—was repeatedly shown to conflate the legal floor with the proposition's more demanding language. CON's pressure questions were sharper: Q2 forced a dilemma PRO couldn't escape without conceding either that the proposition is too absolute or that its own evidence undermines it. PRO's moral foundation was emotionally strong and the court framework had initial force, but PRO's specific statistics were sometimes brittle, and the shorter closing failed to resolve the sequential/simultaneous problem that CON had put at the center of the debate. CON's closing crystallized the core clash cleanly and without introducing late new evidence.","CON's Rebuttal 1 pivot on the Houston and SLC examples: PRO introduced these cities as proof the proposition's standard enables effective governance, but CON showed both cities expanded housing capacity and enforced encampment rules simultaneously—not sequentially. This turned PRO's anchor evidence into a liability. The ""only when"" clause structurally forbids the parallel approach that actually produced results, meaning PRO's own best evidence refuted the proposition. PRO never recovered from this, and CON hammered it through Rebuttal 2 and the closing.",True,,0,prompt_file,7,8,8,7,6,7,7,6,6,7,7,6,5,8,8,5,7,8,8,7
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0017__mistral-medium-3.5-high__mimo-v2.5-pro__s0__tpl_placement_active_20260320f,prop_0017__mimo-v2.5-pro__mistral-medium-3.5-high__tpl_placement_active_20260320f,prop_0017,"Anti-encampment laws are justified only when cities provide genuinely available shelter, storage, and service options rather than simply criminalize visible poverty.",mistral-medium-3.5-high,mimo-v2.5-pro,debprot_af97c62f876a,False,grok-4.3,9,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/grok-4.3/prop_0017__mistral-medium-3.5-high__mimo-v2.5-pro__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/grok-4.3/prop_0017__mistral-medium-3.5-high__mimo-v2.5-pro__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,pro,con,B,con,mimo-v2.5-pro,-1.8,-1.8,-2.16,0,1.2,ok,18,1.25,1.5,1.8,,7,"Side B wins because it identified and exploited the proposition's absolute ""only"" and ""genuinely"" language as an unworkable veto, then used PRO's own Houston/Salt Lake City examples to show simultaneous enforcement succeeds while the motion requires sequential completion. B's pressure questions and direct A1/A2 answers exposed this inconsistency; A's responses were repetitive and failed to resolve the logical gap or address the SCOTUS challenge. Later rounds show B crystallizing the parallel vs. permission-structure distinction without widening the debate.","B's Rebuttal 2 and closing, which used the pressure questions to distinguish the constitutional floor from the proposition's unbounded three-part test and forced PRO to defend examples that contradict the ""only when"" structure.",True,,0,prompt_file,6,8,8,6,6,7,7,6,5,7,7,5,5,8,8,5,6,8,8,6
